 # time [a.u.]         RMT-1           RMT-3           RMT-6             SAE        ATTOMESA
 4.90000000E+00  1.18128651E-05  1.12906014E-05  1.12657706E-05  1.22379356E-05 -1.08993990E-05
 5.00000000E+00  1.22512104E-05  1.17101006E-05  1.16850852E-05  1.27030495E-05 -1.12772469E-05
 5.10000000E+00  1.26764811E-05  1.21171674E-05  1.20920581E-05  1.31550334E-05 -1.16404938E-05
 5.20000000E+00  1.30866895E-05  1.25098977E-05  1.24847878E-05  1.35917650E-05 -1.19873885E-05
 5.30000000E+00  1.34798521E-05  1.28863910E-05  1.28613759E-05  1.40111235E-05 -1.23162131E-05
 5.40000000E+00  1.38539958E-05  1.32447569E-05  1.32199333E-05  1.44109970E-05 -1.26252854E-05
 5.50000000E+00  1.42071623E-05  1.35831193E-05  1.35585855E-05  1.47892890E-05 -1.29129620E-05
 5.60000000E+00  1.45374131E-05  1.38996212E-05  1.38754763E-05  1.51439252E-05 -1.31776409E-05
 5.70000000E+00  1.48428340E-05  1.41924292E-05  1.41687726E-05  1.54728592E-05 -1.34177627E-05
 5.80000000E+00  1.51215430E-05  1.44597409E-05  1.44366722E-05  1.57740789E-05 -1.36318128E-05
 5.90000000E+00  1.53716988E-05  1.46997930E-05  1.46774111E-05  1.60456120E-05 -1.38183271E-05
 6.00000000E+00  1.55915066E-05  1.49108668E-05  1.48892696E-05  1.62855312E-05 -1.39758955E-05
 6.10000000E+00  1.57792222E-05  1.50912918E-05  1.50705753E-05  1.64919595E-05 -1.41031655E-05
 6.20000000E+00  1.59331529E-05  1.52394470E-05  1.52197053E-05  1.66630745E-05 -1.41988457E-05
 6.30000000E+00  1.60516581E-05  1.53537618E-05  1.53350857E-05  1.67971127E-05 -1.42617072E-05
 6.40000000E+00  1.61331511E-05  1.54327171E-05  1.54151943E-05  1.68923736E-05 -1.42905837E-05
 6.50000000E+00  1.61761029E-05  1.54748492E-05  1.54585637E-05  1.69472231E-05 -1.42843730E-05
 6.60000000E+00  1.61790479E-05  1.54787546E-05  1.54637860E-05  1.69600966E-05 -1.42420372E-05
 6.70000000E+00  1.61405880E-05  1.54430939E-05  1.54295171E-05  1.69295018E-05 -1.41626025E-05
 6.80000000E+00  1.60593971E-05  1.53665960E-05  1.53544806E-05  1.68540213E-05 -1.40451577E-05
 6.90000000E+00  1.59342227E-05  1.52480590E-05  1.52374688E-05  1.67323142E-05 -1.38888537E-05
 7.00000000E+00  1.57638860E-05  1.50863509E-05  1.50773437E-05  1.65631180E-05 -1.36928983E-05
 7.10000000E+00  1.55472805E-05  1.48804080E-05  1.48730352E-05  1.63452497E-05 -1.34565543E-05
 7.20000000E+00  1.52833704E-05  1.46292338E-05  1.46235405E-05  1.60776070E-05 -1.31791383E-05
 7.30000000E+00  1.49711928E-05  1.43319007E-05  1.43279255E-05  1.57591684E-05 -1.28600173E-05
 7.40000000E+00  1.46098567E-05  1.39875494E-05  1.39853246E-05  1.53889936E-05 -1.24986084E-05
 7.50000000E+00  1.41985421E-05  1.35953878E-05  1.35949394E-05  1.49662235E-05 -1.20943780E-05
 7.60000000E+00  1.37364990E-05  1.31546905E-05  1.31560390E-05  1.44900795E-05 -1.16468402E-05
 7.70000000E+00  1.32230497E-05  1.26648009E-05  1.26679609E-05  1.39598629E-05 -1.11555547E-05
 7.80000000E+00  1.26575917E-05  1.21251335E-05  1.21301146E-05  1.33749535E-05 -1.06201269E-05
 7.90000000E+00  1.20395988E-05  1.15351752E-05  1.15419821E-05  1.27348089E-05 -1.00402068E-05
 8.00000000E+00  1.13686186E-05  1.08944832E-05  1.09031158E-05  1.20389620E-05 -9.41548700E-06
 8.10000000E+00  1.06442666E-05  1.02026800E-05  1.02131343E-05  1.12870202E-05 -8.74570299E-06
 8.20000000E+00  9.86622121E-06  9.45944863E-06  9.47171711E-06  1.04786624E-05 -8.03063095E-06
 8.30000000E+00  9.03421799E-06  8.66452809E-06  8.67860048E-06  9.61363744E-06 -7.27008413E-06
 8.40000000E+00  8.14804916E-06  7.81771267E-06  7.83357651E-06  8.69176114E-06 -6.46391026E-06
 8.50000000E+00  7.20756321E-06  6.91885150E-06  6.93649276E-06  7.71291404E-06 -5.61198827E-06
 8.60000000E+00  6.21266448E-06  5.96784801E-06  5.98725149E-06  6.67703853E-06 -4.71422340E-06
 8.70000000E+00  5.16331341E-06  4.96466005E-06  4.98580981E-06  5.58413599E-06 -3.77054454E-06
 8.80000000E+00  4.05952650E-06  3.90929981E-06  3.93217949E-06  4.43426383E-06 -2.78090291E-06
 8.90000000E+00  2.90137379E-06  2.80183154E-06  2.82642468E-06  3.22753251E-06 -1.74526983E-06
 9.00000000E+00  1.68897413E-06  1.64236717E-06  1.66865758E-06  1.96410238E-06 -6.63636530E-07
 9.10000000E+00  4.22489791E-07  4.31061320E-07  4.59033474E-07  6.44180625E-07  4.63984881E-07
 9.20000000E+00 -8.97877608E-07 -8.31892577E-07 -8.02253197E-07 -7.31981902E-07  1.63756267E-06
 9.30000000E+00 -2.27189055E-06 -2.14626559E-06 -2.11497211E-06 -2.16409379E-06  2.85704660E-06
 9.40000000E+00 -3.69927971E-06 -3.51179726E-06 -3.47886102E-06 -3.65182617E-06  4.12236755E-06
 9.50000000E+00 -5.17974656E-06 -4.92819827E-06 -4.89362845E-06 -5.19481577E-06  5.43343828E-06
 9.60000000E+00 -6.71296419E-06 -6.39515153E-06 -6.35895471E-06 -6.79266788E-06  6.79015360E-06
 9.70000000E+00 -8.29857859E-06 -7.91231353E-06 -7.87449334E-06 -8.44495929E-06  8.19238845E-06
 9.80000000E+00 -9.93621008E-06 -9.47931611E-06 -9.43987279E-06 -1.01512411E-05  9.63999835E-06
 9.90000000E+00 -1.16254545E-05 -1.10957678E-05 -1.10546978E-05 -1.19110412E-05  1.11328222E-05
 1.00000000E+01 -1.33658846E-05 -1.27612550E-05 -1.27185509E-05 -1.37238671E-05  1.26706847E-05
 1.01000000E+01 -1.51570501E-05 -1.44753429E-05 -1.44309925E-05 -1.55892084E-05  1.42533993E-05
 1.02000000E+01 -1.69984789E-05 -1.62375759E-05 -1.61915625E-05 -1.75065385E-05  1.58807717E-05
 1.03000000E+01 -1.88896799E-05 -1.80474806E-05 -1.79997822E-05 -1.94753171E-05  1.75525987E-05
 1.04000000E+01 -2.08301489E-05 -1.99045710E-05 -1.98551600E-05 -2.14949922E-05  1.92686661E-05
 1.05000000E+01 -2.28193762E-05 -2.18083556E-05 -2.17571984E-05 -2.35650014E-05  2.10287462E-05
 1.06000000E+01 -2.48568505E-05 -2.37583409E-05 -2.37053971E-05 -2.56847736E-05  2.28325957E-05
 1.07000000E+01 -2.69420572E-05 -2.57540297E-05 -2.56992522E-05 -2.78537304E-05  2.46799540E-05
 1.08000000E+01 -2.90744735E-05 -2.77949174E-05 -2.77382517E-05 -3.00712868E-05  2.65705445E-05
 1.09000000E+01 -3.12535661E-05 -2.98804890E-05 -2.98218733E-05 -3.23368526E-05  2.85040748E-05
 1.10000000E+01 -3.34787882E-05 -3.20102176E-05 -3.19495828E-05 -3.46498324E-05  3.04802357E-05
 1.11000000E+01 -3.57495797E-05 -3.41835634E-05 -3.41208332E-05 -3.70096266E-05  3.24986997E-05
 1.12000000E+01 -3.80653680E-05 -3.63999747E-05 -3.63350658E-05 -3.94156311E-05  3.45591194E-05
 1.13000000E+01 -4.04255702E-05 -3.86588896E-05 -3.85917122E-05 -4.18672377E-05  3.66611241E-05
 1.14000000E+01 -4.28295957E-05 -4.09597384E-05 -4.08901959E-05 -4.43638332E-05  3.88043185E-05
 1.15000000E+01 -4.52768471E-05 -4.33019440E-05 -4.32299341E-05 -4.69047998E-05  4.09882838E-05
 1.16000000E+01 -4.77667205E-05 -4.56849228E-05 -4.56103372E-05 -4.94895135E-05  4.32125766E-05
 1.17000000E+01 -5.02986066E-05 -4.81080845E-05 -4.80308100E-05 -5.21173438E-05  4.54767295E-05
 1.18000000E+01 -5.28718886E-05 -5.05708314E-05 -5.04907497E-05 -5.47876523E-05  4.77802522E-05
 1.19000000E+01 -5.54859405E-05 -5.30725561E-05 -5.29895445E-05 -5.74997914E-05  5.01226298E-05
 1.20000000E+01 -5.81401242E-05 -5.56126393E-05 -5.55265714E-05 -6.02531030E-05  5.25033211E-05
 1.21000000E+01 -6.08337862E-05 -5.81904463E-05 -5.81011926E-05 -6.30469168E-05  5.49217588E-05
 1.22000000E+01 -6.35662525E-05 -6.08053237E-05 -6.07127523E-05 -6.58805480E-05  5.73773470E-05
 1.23000000E+01 -6.63368276E-05 -6.34565977E-05 -6.33605753E-05 -6.87532962E-05  5.98694582E-05
 1.24000000E+01 -6.91447933E-05 -6.61435732E-05 -6.60439659E-05 -7.16644424E-05  6.23974314E-05
 1.25000000E+01 -7.19894069E-05 -6.88655327E-05 -6.87622062E-05 -7.46132474E-05  6.49605680E-05
 1.26000000E+01 -7.48698982E-05 -7.16217326E-05 -7.15145532E-05 -7.75989489E-05  6.75581269E-05
 1.27000000E+01 -7.77854670E-05 -7.44114016E-05 -7.43002368E-05 -8.06207595E-05  7.01893227E-05
 1.28000000E+01 -8.07352840E-05 -7.72337413E-05 -7.71184602E-05 -8.36778640E-05  7.28533240E-05
 1.29000000E+01 -8.37184911E-05 -8.00879268E-05 -7.99684007E-05 -8.67694167E-05  7.55492532E-05
 1.30000000E+01 -8.67342013E-05 -8.29731056E-05 -8.28492087E-05 -8.98945387E-05  7.82761884E-05
 1.31000000E+01 -8.97814961E-05 -8.58883966E-05 -8.57600061E-05 -9.30523155E-05  8.10331660E-05
